site,c_s,a,g,b0,i_max,t_ice,sm,ro,et,sum
Germany,420,2,0.2,0.4,200,0,0.8248670114539574,0.5794416781750656,0.8982531123370687,2.3025618019660916
Germany,420,2,0.2,0.4,200,3,0.830007244429604,0.560854195143569,0.8985153140276269,2.2893767536008
Germany,420,2,0.2,0.6,20,-3,0.81345327614472,0.633246557427228,0.8944633956188832,2.3411632291908315
Germany,420,2,0.2,0.6,20,0,0.819340132532672,0.6258669622974428,0.8946325127738126,2.3398396076039276
Germany,420,2,0.2,0.6,20,3,0.8244505796025615,0.6045224237290929,0.8951165706933494,2.324089574025004
Germany,420,2,0.2,0.6,40,-3,0.8095583205960751,0.6119510233541497,0.8949136810487656,2.3164230249989903
Germany,420,2,0.2,0.6,40,0,0.8143269941688358,0.6033240215664298,0.8950569841126336,2.312707999847899
Germany,420,2,0.2,0.6,40,3,0.8177578641897474,0.5654033046460857,0.8954726350980546,2.2786338039338876
Germany,420,2,0.2,0.6,200,-3,0.8086713062141178,0.6084241241888206,0.8949374743831805,2.312032904786119
Germany,420,2,0.2,0.6,200,0,0.8133902872170291,0.5997267293037557,0.895080695957865,2.30819771247865
Germany,420,2,0.2,0.6,200,3,0.816609585826955,0.5616347875472575,0.8954955588251537,2.273739932199366
Germany,420,2,0.2,0.8,20,-3,0.7998138955508539,0.6474534206225132,0.8890246990643879,2.336292015237755
Germany,420,2,0.2,0.8,20,0,0.8053532544574595,0.6345658226981606,0.8892488870986738,2.329167964254294
Germany,420,2,0.2,0.8,20,3,0.807690163912354,0.5954868505947944,0.8898784090256769,2.2930554235328255
Germany,420,2,0.2,0.8,40,-3,0.7956765031843168,0.6224719685749552,0.8898648474555475,2.30801331921482
Germany,420,2,0.2,0.8,40,0,0.8000471058837323,0.6067347995107855,0.8900627874296939,2.2968446928242114
Germany,420,2,0.2,0.8,40,3,0.801674285453095,0.5400560268534771,0.8905675470266691,2.2322978593332414
Germany,420,2,0.2,0.8,200,-3,0.7949726791767061,0.6183591533346983,0.8898959263650819,2.3032277588764862
Germany,420,2,0.2,0.8,200,0,0.7992988601317651,0.602483300899995,0.8900937620839389,2.291875923115699
Germany,420,2,0.2,0.8,200,3,0.8007451151453542,0.5355142783888854,0.8905970028834398,2.2268563964176793
Germany,420,2,0.5,0.4,20,-3,0.8276206587906316,0.5956858569722981,0.891458233795254,2.314764749558184
Germany,420,2,0.5,0.4,20,0,0.8338583031223167,0.5924344215534297,0.8917562258649184,2.318048950540665
Germany,420,2,0.5,0.4,20,3,0.8424016953010136,0.5839184239789059,0.8926154981860336,2.3189356174659532
Germany,420,2,0.5,0.4,40,-3,0.8261937497491623,0.5821448189746864,0.8921706985340688,2.3005092672579175
Germany,420,2,0.5,0.4,40,0,0.831613391610545,0.5782323878760736,0.892410562548817,2.3022563420354354
Germany,420,2,0.5,0.4,40,3,0.8372705854977017,0.5616174705389098,0.893164601132678,2.2920526571692896
Germany,420,2,0.5,0.4,200,-3,0.8250430012226554,0.5790641210808762,0.8922201106285829,2.2963272329321143
Germany,420,2,0.5,0.4,200,0,0.8304059214672821,0.5751246405716032,0.8924595576324786,2.297990119671364
Germany,420,2,0.5,0.4,200,3,0.8358045728222048,0.5584453615306068,0.8932112160421388,2.2874611503949502
Germany,420,2,0.5,0.6,20,-3,0.8244324237481091,0.6244072635528265,0.8831918501198764,2.332031537420812
Germany,420,2,0.5,0.6,20,0,0.8305494006665557,0.6182508178316475,0.8837036431854041,2.332503861683607
Germany,420,2,0.5,0.6,20,3,0.836663556475582,0.6012234962174482,0.8851771005759882,2.3230641532690184
Germany,420,2,0.5,0.6,40,-3,0.82128069329222,0.6040998284355635,0.884334012350991,2.3097145340787746
Germany,420,2,0.5,0.6,40,0,0.8264364156118268,0.5970533740601817,0.8847562090903844,2.308245998762393
Germany,420,2,0.5,0.6,40,3,0.8307335042937335,0.5661711192653021,0.8860644261704708,2.2829690497295063
Germany,420,2,0.5,0.6,200,-3,0.8205007425776564,0.6006525633656381,0.8843929830286796,2.305546288971974
Germany,420,2,0.5,0.6,200,0,0.825614570067069,0.5935537217233358,0.8848144201671031,2.3039827119575076
Germany,420,2,0.5,0.6,200,3,0.8297281225316762,0.5625461126700351,0.886118269606717,2.278392504808428
Germany,420,2,0.5,0.8,20,-3,0.819053577508512,0.6400228094320812,0.8720044203884911,2.3310808073290845
Germany,420,2,0.5,0.8,20,0,0.8250837530776604,0.6305094168451743,0.8727882813068606,2.328381451229695
Germany,420,2,0.5,0.8,20,3,0.8295602304659268,0.6032032348286405,0.8750582758016023,2.30782174109617
Germany,420,2,0.5,0.8,40,-3,0.8157296634801576,0.6160432937752336,0.8737267920153327,2.305499749270724
Germany,420,2,0.5,0.8,40,0,0.820774172612793,0.6048175071214197,0.8743840211259167,2.2999757008601294
Germany,420,2,0.5,0.8,40,3,0.8241579750641611,0.5559319108629107,0.8763912574136553,2.2564811433407272
Germany,420,2,0.5,0.8,200,-3,0.8151446382714256,0.6121278598787625,0.8737998453113445,2.3010723434615326
Germany,420,2,0.5,0.8,200,0,0.8201551359151513,0.600815004374435,0.874455856063187,2.2954259963527734
Germany,420,2,0.5,0.8,200,3,0.8233943162845094,0.5517415193458698,0.8764560058699846,2.251591841500364
Germany,420,2,0.8,0.4,20,-3,0.8300906743867829,0.590880115463144,0.8850817891916862,2.306052579041613
Germany,420,2,0.8,0.4,20,0,0.8363479897509051,0.5879235711887985,0.8855993754670833,2.309870936406787
Germany,420,2,0.8,0.4,20,3,0.8451252790230217,0.5801669859003498,0.8870871178971669,2.3123793828205383
Germany,420,2,0.8,0.4,40,-3,0.829325697000853,0.5781418306828827,0.886257373925152,2.293724901608888
Germany,420,2,0.8,0.4,40,0,0.8348548478222225,0.5745547927639956,0.886668050557898,2.296077691144116
Germany,420,2,0.8,0.4,40,3,0.8405438272310825,0.5593898383593027,0.8879821955839441,2.287915861174329
Germany,420,2,0.8,0.4,200,-3,0.828251086431795,0.5750926721571039,0.886335630343553,2.289679388932452
Germany,420,2,0.8,0.4,200,0,0.8337274866272497,0.5714820514512517,0.8867452651014447,2.291954803179946
Germany,420,2,0.8,0.4,200,3,0.8391721932353738,0.5562615212493126,0.8880539393868173,2.2834876538715037
Germany,420,2,0.8,0.6,20,-3,0.8294488773333659,0.6166358878310512,0.8727920267107103,2.3188767918751276
Germany,420,2,0.8,0.6,20,0,0.835642650934115,0.6114165011298655,0.8736859814962376,2.320745133560218
Germany,420,2,0.8,0.6,20,3,0.8421535135570984,0.5973635136665938,0.87621784573774,2.315734872961432
Germany,420,2,0.8,0.6,40,-3,0.827076046225172,0.5975878865782625,0.8745399109666752,2.2992038437701092
Germany,420,2,0.8,0.6,40,0,0.8324184115860025,0.5915323666105745,0.8752646346783511,2.2992154128749283
Germany,420,2,0.8,0.6,40,3,0.8369067404144876,0.565095283641649,0.8775715640655387,2.2795735881216754
Germany,420,2,0.8,0.6,200,-3,0.8263747386040395,0.5942082578321797,0.8746309590830322,2.2952139555192517
Germany,420,2,0.8,0.6,200,0,0.8316799268045182,0.5881109830596051,0.875353905450897,2.2951448153150205
Germany,420,2,0.8,0.6,200,3,0.8360011524528246,0.561575329526364,0.8776516793456272,2.2752281613248155
Germany,420,2,0.8,0.8,20,-3,0.8262518727593031,0.6316345498919008,0.8578214231714365,2.3157078458226406
Germany,420,2,0.8,0.8,20,0,0.8323829131523603,0.6240038523246222,0.8591640819051521,2.3155508473821347
Germany,420,2,0.8,0.8,20,3,0.8374276719437964,0.6023429221407411,0.8630461227593382,2.302816716843876
Germany,420,2,0.8,0.8,40,-3,0.8237099064106186,0.609124360345918,0.860166251321969,2.2930005180785056
Germany,420,2,0.8,0.8,40,0,0.828991547197724,0.6001396793948498,0.8612850814479805,2.2904163080405544
Germany,420,2,0.8,0.8,40,3,0.8326575705762079,0.56066768127014,0.8648338562961541,2.258159108142502
Germany,420,2,0.8,0.8,200,-3,0.823202368292243,0.6053510563631229,0.8602736815991346,2.2888271062545007
Germany,420,2,0.8,0.8,200,0,0.8284551232933131,0.5963030608218112,0.861389836157886,2.2861480202730102
Germany,420,2,0.8,0.8,200,3,0.8319937470526935,0.5566933235433362,0.8649250890780803,2.25361215967411
Germany,420,4,0.2,0.4,20,-3,0.8674383706997574,0.6102389523843595,0.8993580653304777,2.3770353884145945
Germany,420,4,0.2,0.4,20,0,0.8682592837236562,0.6085084283949557,0.899385956830896,2.3761536689495077
Germany,420,4,0.2,0.4,20,3,0.8688828126297795,0.6020556112063361,0.8994928491164055,2.370431272952521
Germany,420,4,0.2,0.4,40,-3,0.8689580869397959,0.5941678485901766,0.8995620805835683,2.3626880161135406
Germany,420,4,0.2,0.4,40,0,0.8688519193541574,0.5926171818542119,0.8995819004885465,2.3610510016969157
Germany,420,4,0.2,0.4,40,3,0.8654497433174672,0.5803570971218346,0.8996784021386511,2.345485242577953
Germany,420,4,0.2,0.4,200,-3,0.8681291745696608,0.5915695548816763,0.899575256948382,2.359273986399719
Germany,420,4,0.2,0.4,200,0,0.8680100927450859,0.5900103023460259,0.8995950745787211,2.357615469669833
Germany,420,4,0.2,0.4,200,3,0.8645007510535891,0.5777157452364634,0.8996914958758406,2.3419079921658934
Germany,420,4,0.2,0.6,20,-3,0.8585433982145354,0.6368919685933943,0.8969672638390255,2.3924026306469552
Germany,420,4,0.2,0.6,20,0,0.8605037650862437,0.6332224985128079,0.8970206662238213,2.390746929822873
Germany,420,4,0.2,0.6,20,3,0.8614578632825984,0.6175543672907249,0.8972103973133403,2.376222627886664
Germany,420,4,0.2,0.6,40,-3,0.8573120769073427,0.6118697735316234,0.8973047426507023,2.3664865930896686
Germany,420,4,0.2,0.6,40,0,0.8584068681398321,0.6083077854726089,0.8973451710177762,2.3640598246302176
Germany,420,4,0.2,0.6,40,3,0.856122889471832,0.582204830880844,0.8975103806170707,2.3358381009697466
Germany,420,4,0.2,0.6,200,-3,0.8565891957722963,0.6087662372626425,0.8973204517985651,2.3626758848335037
Germany,420,4,0.2,0.6,200,0,0.8576691957635508,0.6051798995919658,0.8973608730499091,2.360209968405426
Germany,420,4,0.2,0.6,200,3,0.85528422804927,0.5789977147733977,0.897525868679322,2.3318078115019896
Germany,420,4,0.2,0.8,20,-3,0.8314024320591985,0.6418433692780837,0.8930109834483383,2.3662567847856204
Germany,420,4,0.2,0.8,20,0,0.8337719910130508,0.6339516550752935,0.8931042428795977,2.360827888967942
Germany,420,4,0.2,0.8,20,3,0.8336709518631531,0.5994003521900351,0.893432453741712,2.3265037577949004
Germany,420,4,0.2,0.8,40,-3,0.8295460329256308,0.6063044532657088,0.8935877125211739,2.3294381987125132
Germany,420,4,0.2,0.8,40,0,0.8313129759262029,0.5985357676411361,0.8936626733574262,2.3235114169247653
Germany,420,4,0.2,0.8,40,3,0.8284012542398954,0.5464445215074792,0.8939243786783094,2.268770154425684
Germany,420,4,0.2,0.8,200,-3,0.8288605779298767,0.6024337786943609,0.8936073682972716,2.324901724921509
Germany,420,4,0.2,0.8,200,0,0.8306058619143025,0.5946027985995033,0.8936822970375748,2.318890957551381
Germany,420,4,0.2,0.8,200,3,0.8275723079782866,0.5423615447209009,0.8939434085025161,2.2638772612017037
Germany,420,4,0.5,0.4,20,-3,0.8662601508233709,0.60611214054233,0.8952882203901453,2.3676605117558465
Germany,420,4,0.5,0.4,20,0,0.8668031138344119,0.6044966234405625,0.8953598624411278,2.3666595997161024
Germany,420,4,0.5,0.4,20,3,0.8671634344760221,0.5985734742842826,0.8956490330108207,2.3613859417711254
Germany,420,4,0.5,0.4,40,-3,0.8683195522804165,0.5908328444468552,0.8958271720718022,2.3549795687990738
Germany,420,4,0.5,0.4,40,0,0.8680186778711283,0.5894065515762791,0.8958799011360938,2.353305130583501
Germany,420,4,0.5,0.4,40,3,0.864165858940584,0.5779284120961062,0.8961397276001913,2.3382339986368814
Germany,420,4,0.5,0.4,200,-3,0.8675643568846846,0.5882562877652906,0.8958584593940676,2.351679104044043
Germany,420,4,0.5,0.4,200,0,0.8672512464885426,0.586822207859975,0.8959111504874347,2.3499846048359525
Germany,420,4,0.5,0.4,200,3,0.8632975745239472,0.575312949576257,0.8961704675655623,2.3347809916657667
Germany,420,4,0.5,0.6,20,-3,0.8629332824008926,0.6313562154686616,0.8894576789362563,2.3837471768058105
Germany,420,4,0.5,0.6,20,0,0.8645432948705127,0.6282193870805174,0.8895961116995338,2.382358793650564
Germany,420,4,0.5,0.6,20,3,0.8653869341910451,0.6153136785416043,0.8901232160760488,2.3708238288086982
Germany,420,4,0.5,0.6,40,-3,0.8624384235344925,0.6079429321980088,0.8903272989809942,2.3607086547134957
Germany,420,4,0.5,0.6,40,0,0.8631037297419455,0.6048990843001144,0.8904284368436932,2.358431250885753
Germany,420,4,0.5,0.6,40,3,0.8606967768203667,0.5823700344287713,0.8908984132087342,2.3339652244578724
Germany,420,4,0.5,0.6,200,-3,0.8618207028197827,0.6048952824668259,0.8903636235360674,2.357079608822676
Germany,420,4,0.5,0.6,200,0,0.8624744806527124,0.601832682964361,0.8904646726394949,2.3547718362565684
Germany,420,4,0.5,0.6,200,3,0.8599815944824212,0.5792389340817659,0.8909334831918202,2.330154011756007
Germany,420,4,0.5,0.8,20,-3,0.8506530703620483,0.6398729362033613,0.8807610029635252,2.3712870095289347
Germany,420,4,0.5,0.8,20,0,0.8530696241584718,0.6344494833835942,0.8810066122280915,2.3685257197701572
Germany,420,4,0.5,0.8,20,3,0.8540963182532106,0.6098503939535391,0.8819358335116658,2.345882545718416
Germany,420,4,0.5,0.8,40,-3,0.8490400014728177,0.6075147734970076,0.8821165192603595,2.338671294230185
Germany,420,4,0.5,0.8,40,0,0.8507415079142036,0.6020382621304143,0.8823074474201644,2.3350872174647823
Germany,420,4,0.5,0.8,40,3,0.8489313188553748,0.5629943943108302,0.8830982152909604,2.2950239284571654
Germany,420,4,0.5,0.8,200,-3,0.848492943128093,0.6038211812896344,0.8821605235876882,2.3344746480054157
Germany,420,4,0.5,0.8,200,0,0.8501805495240868,0.5983033735741677,0.8823512328637941,2.330835155962049
Germany,420,4,0.5,0.8,200,3,0.8482839404169278,0.5591573236970898,0.8831395567360368,2.2905808208500544
Germany,420,4,0.8,0.4,20,-3,0.8644570760652761,0.6024619658760577,0.8912372112244704,2.358156253165804
Germany,420,4,0.8,0.4,20,0,0.8647287742627119,0.600940228221878,0.8913532460012746,2.3570222484858645
Germany,420,4,0.8,0.4,20,3,0.8648073703813202,0.5954482727004212,0.891842138520297,2.3520977816020383
Germany,420,4,0.8,0.4,40,-3,0.8670222789674982,0.587883262379997,0.8921183918794606,2.347023933226956
Germany,420,4,0.8,0.4,40,0,0.8665492764327503,0.5865529982843446,0.8922065249939615,2.345308799711056
Germany,420,4,0.8,0.4,40,3,0.862220932795604,0.5757257485838708,0.8926444398513055,2.33059112123078
Germany,420,4,0.8,0.4,200,-3,0.8663303633830853,0.5853273089046527,0.8921655996150193,2.343823271902757
Germany,420,4,0.8,0.4,200,0,0.8658456063675891,0.5839898893998383,0.8922536267942301,2.3420891225616574
Germany,420,4,0.8,0.4,200,3,0.8614212370412151,0.573134284003043,0.8926903380264009,2.3272458590706586
Germany,420,4,0.8,0.6,20,-3,0.8634401668394124,0.626457546800527,0.8824194077245011,2.3723171213644405
Germany,420,4,0.8,0.6,20,0,0.8646446018027988,0.6236342661155756,0.8826393119134657,2.3709181798318397
Germany,420,4,0.8,0.6,20,3,0.8652043988431503,0.6125275436112256,0.8835269376690623,2.361258880123438
Germany,420,4,0.8,0.6,40,-3,0.8637223615448003,0.6042374956798999,0.8837732563666455,2.3517331135913455
Germany,420,4,0.8,0.6,40,0,0.8639323521279105,0.6015650230405999,0.8839311250829274,2.349428500251438
Germany,420,4,0.8,0.6,40,3,0.8611454046639377,0.5814595136683097,0.8847371539403462,2.3273420722725935
Germany,420,4,0.8,0.6,200,-3,0.863184848422944,0.6012415112678584,0.8838259530533917,2.348252312744194
Germany,420,4,0.8,0.6,200,0,0.8633852202506946,0.5985540317617682,0.8839836067407149,2.3459228587531777
Germany,420,4,0.8,0.6,200,3,0.8605213723858383,0.5783934311737801,0.8847871414501817,2.3237019450098
Germany,420,4,0.8,0.8,20,-3,0.8562212032484531,0.6361267622626727,0.8703958584693874,2.362743823980513
Germany,420,4,0.8,0.8,20,0,0.8582539874544919,0.6317555723165775,0.8707802730593052,2.3607898328303745
Germany,420,4,0.8,0.8,20,3,0.8590733793933443,0.61240568150373,0.8722790221727859,2.34375808306986
Germany,420,4,0.8,0.8,40,-3,0.8553702388522701,0.6064187339586472,0.8723451698124978,2.334134142623415
Germany,420,4,0.8,0.8,40,0,0.8565311665881703,0.6018751480638127,0.8726342628257213,2.3310405774777045
Germany,420,4,0.8,0.8,40,3,0.8545202407986366,0.5695158332274793,0.8739781550942786,2.2980142291203944
Germany,420,4,0.8,0.8,200,-3,0.8549174677287713,0.602856532729331,0.872405911019444,2.330179911477546
Germany,420,4,0.8,0.8,200,0,0.856068226609198,0.5982830928917299,0.8726945560115696,2.3270458755124976
Germany,420,4,0.8,0.8,200,3,0.8539871183647554,0.5658441910559153,0.8740338858672306,2.2938651952879012
Germany,420,8,0.2,0.4,20,-3,0.8778914185861839,0.6053284598374649,0.900526746533054,2.3837466249567028
Germany,420,8,0.2,0.4,20,0,0.8757431606975893,0.6047567044622055,0.900546973235718,2.381046838395513
Germany,420,8,0.2,0.4,20,3,0.8673010282049602,0.6004172256932742,0.9006101498362568,2.368328403734491
Germany,420,8,0.2,0.4,40,-3,0.878931398934994,0.5903475557138825,0.9006475297641716,2.369926484413048
Germany,420,8,0.2,0.4,40,0,0.8768583613535912,0.5900036159338309,0.9006650587894789,2.367527036076901
Germany,420,8,0.2,0.4,40,3,0.8645832044965713,0.5808917163698586,0.9007425774410772,2.346217498307507
Germany,420,8,0.2,0.4,200,-3,0.8785795848204272,0.5888698670808794,0.9006539959012622,2.368103447802569
Germany,420,8,0.2,0.4,200,0,0.8764992621969454,0.5885238370369253,0.9006715230875686,2.3656946223214392
Germany,420,8,0.2,0.4,200,3,0.8641751252347049,0.5793972010119337,0.9007490226462364,2.344321348892875
Germany,420,8,0.2,0.6,20,-3,0.8876953760009796,0.6237916557155877,0.8988118145785552,2.4102988462951225
Germany,420,8,0.2,0.6,20,0,0.8863213209157915,0.6227051155579224,0.8988439542175621,2.407870390691276
Germany,420,8,0.2,0.6,20,3,0.8800456904362222,0.6125417809043477,0.8989370985848422,2.391524569925412
Germany,420,8,0.2,0.6,40,-3,0.886068358479909,0.5984545756029783,0.8990522166214248,2.3835751507043117
Germany,420,8,0.2,0.6,40,0,0.8846711002819851,0.5977653770082189,0.8990809788479784,2.3815174561381824
Germany,420,8,0.2,0.6,40,3,0.8756125064623742,0.5803774083065875,0.899190891782127,2.355180806551089
Germany,420,8,0.2,0.6,200,-3,0.8856407861459928,0.5963978495968031,0.8990606366886252,2.3810992724314213
Germany,420,8,0.2,0.6,200,0,0.8842379484904718,0.5957019521538387,0.8990893973932593,2.37902929803757
Germany,420,8,0.2,0.6,200,3,0.8751369667991875,0.5782905826479688,0.899199256480543,2.352626805927699
Germany,420,8,0.2,0.8,20,-3,0.8537883897969336,0.6195733860637466,0.8954631434924727,2.3688249193531528
Germany,420,8,0.2,0.8,20,0,0.8529051937699383,0.6163572218742119,0.8955100970292822,2.3647725126734325
Germany,420,8,0.2,0.8,20,3,0.8474588908188319,0.5922875944956706,0.8956151253031428,2.335361610617645
Germany,420,8,0.2,0.8,40,-3,0.8518485953066007,0.5769159478332968,0.8959133046267924,2.32467784776669
Germany,420,8,0.2,0.8,40,0,0.8509703526270059,0.5748743478635925,0.8959559309012367,2.3218006313918353
Germany,420,8,0.2,0.8,40,3,0.8431799852616892,0.5423326848324227,0.8960677163337998,2.281580386427912
Germany,420,8,0.2,0.8,200,-3,0.8512813637097925,0.5740100644262495,0.8959244552615858,2.3212158833976275
Germany,420,8,0.2,0.8,200,0,0.8503964285576497,0.5719467711243378,0.8959670892937069,2.3183102889756944
Germany,420,8,0.2,0.8,200,3,0.842558509478565,0.5393719116515101,0.8960787182662812,2.278009139396356
Germany,420,8,0.5,0.4,20,-3,0.874914596802001,0.6029695830750363,0.8982366130037027,2.37612079288074
Germany,420,8,0.5,0.4,20,0,0.8726407159188206,0.6024282132040601,0.8982888159145638,2.3733577450374446
Germany,420,8,0.5,0.4,20,3,0.8637337780614281,0.5982211597073245,0.89845582846623,2.3604107662349825
Germany,420,8,0.5,0.4,40,-3,0.8763081304181068,0.5885608626346388,0.8985423541071305,2.363411347159876
Germany,420,8,0.5,0.4,40,0,0.8741341530233884,0.5882263180093756,0.8985874549991572,2.3609479260319213
Germany,420,8,0.5,0.4,40,3,0.8613108310325316,0.5793437387924091,0.8987904840446365,2.3394450538695772
